Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,componentnumber,strongcompnum,pageranks,clustering,eigencentrality,modularity_class
1526,,,0,1,1,0,1,1,1,1,1,0,0,0,39,866,0.000128,0,0,30
1325,,,1,0,1,1,0,1,0,0,0,0,0,0,39,865,0.000237,0,0.000376,30
1527,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,14,867,0.000128,0,0,31
1529,,,1,4,5,1,4,5,2,0.75,0.833333,5,0,0,0,870,0.000289,0,0.001188,49
774,,,5,0,5,5,0,5,0,0,0,0,0,0,0,869,0.000335,0.15,0.004923,49
1050,,,1,0,1,1,0,1,0,0,0,0,0,0,0,868,0.000189,0,0.001188,49
1530,,,1,1,2,1,1,2,3,0.461538,0.527778,0,0,0,0,870,0.000189,0,0.001188,49
1531,,,5,3,8,5,3,8,1,1,1,22,0,0,0,872,0.000539,0.107143,0.005018,130
791,,,2,0,2,2,0,2,0,0,0,0,0,0,0,871,0.000314,0.5,0.005194,130
1532,,,2,3,5,2,3,5,2,0.8,0.875,4,0,0,0,877,0.000201,0.15,0.000752,130
1624,,,4,1,5,4,1,5,1,1,1,5,0,0.000117,0,876,0.000366,0.05,0.00237,130
1625,,,3,0,3,3,0,3,0,0,0,0,0,0,0,874,0.000327,0.333333,0.002427,130
1711,,,2,0,2,2,0,2,0,0,0,0,0,0,0,873,0.000203,0.5,0.001618,130
1533,,,0,1,1,0,1,1,3,0.5,0.611111,0,0,0,0,878,0.000128,0,0,82
1536,,,3,2,5,3,2,5,1,1,1,11.5,0.00016,0.002716,0,881,0.000477,0,0.002427,54
332,,,8,0,8,8,0,8,0,0,0,0,0.034905,0,0,880,0.000905,0.125,0.094268,54
425,,,5,0,5,5,0,5,0,0,0,0,0.004994,0,0,879,0.000583,0.05,0.006775,54
1537,,,0,3,3,0,3,3,3,0.625,0.766667,0,0,0.000001,0,883,0.000128,0,0,127
1629,,,15,0,15,15,0,15,0,0,0,0,0.00001,0,0,882,0.001635,0.080952,0.036877,127
1538,,,5,1,6,5,1,6,1,1,1,5,0,0,0,884,0.001878,0,0.004337,112
1539,,,1,1,2,1,1,2,1,1,1,0,0,0,0,884,0.001723,0,0.003606,112
1540,,,0,3,3,0,3,3,1,1,1,0,0,0,0,886,0.000128,0,0,112
129,,,1,0,1,1,0,1,0,0,0,0,0,0,0,885,0.000164,0,0.000376,112
1541,,,0,2,2,0,2,2,1,1,1,0,0,0,0,887,0.000128,0.5,0,118
1542,,,3,2,5,3,2,5,2,0.75,0.833333,2,0,0,0,888,0.000189,0.15,0.002373,127
1543,,,2,1,3,2,1,3,1,1,1,2,0,0,40,890,0.000317,0.333333,0.002377,43
271,,,2,0,2,2,0,2,0,0,0,0,0,0,40,889,0.000506,0,0.002377,43
1544,,,6,2,8,6,2,8,1,1,1,9.5,0.004914,0.000672,0,891,0.000471,0.125,0.003555,125
1545,,,2,2,4,2,2,4,1,1,1,7,0,0,0,894,0.000216,0.083333,0.001618,112
420,,,3,0,3,3,0,3,0,0,0,0,0,0,0,893,0.000315,0,0.004635,112
1337,,,4,0,4,4,0,4,0,0,0,0,0,0,0,892,0.000295,0.083333,0.003984,112
1546,,,0,2,2,0,2,2,1,1,1,0,0,0.000001,0,895,0.000128,0.5,0,87
1549,,,2,2,4,2,2,4,1,1,1,6,0,0.000286,0,896,0.000251,0.083333,0.001564,125
1550,,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0,0,897,0.000128,0,0,125
1553,,,6,3,9,6,3,9,3,0.5,0.642857,19.333333,0.000122,0.00001,0,898,0.000237,0.138889,0.003555,92
1554,,,1,8,9,1,8,9,3,0.666667,0.805556,1.72619,0.000006,0.000033,0,900,0.000134,0.125,0.000376,92
949,,,1,0,1,1,0,1,0,0,0,0,0.000002,0,0,899,0.000142,0,0.000809,92
1555,,,0,2,2,0,2,2,1,1,1,0,0,0,41,903,0.000128,0,0,32
369,,,1,0,1,1,0,1,0,0,0,0,0,0,41,902,0.000182,0,0.000376,32
481,,,1,0,1,1,0,1,0,0,0,0,0,0,41,901,0.000182,0,0.000376,32
1557,,,3,1,4,3,1,4,5,0.324324,0.394444,36,0.000025,0,0,904,0.000299,0.166667,0.001994,135
1558,,,1,3,4,1,3,4,3,0.571429,0.666667,8,0,0,0,905,0.000164,0.083333,0.000376,92
1560,,,2,2,4,2,2,4,1,1,1,6,0.000001,0.000008,0,907,0.000207,0,0.001185,136
298,,,2,0,2,2,0,2,0,0,0,0,0.000001,0,0,906,0.000417,0,0.002301,136
1561,,,5,2,7,5,2,7,2,0.6,0.666667,366,0.000017,0,0,910,0.000772,0.071429,0.008298,92
1141,,,5,0,5,5,0,5,0,0,0,0,0.000001,0,0,909,0.00069,0,0.006971,125
1663,,,7,4,11,7,4,11,1,1,1,262,0.000004,0,0,908,0.000661,0.081818,0.008838,135
1562,,,1,1,2,1,1,2,3,0.411765,0.47619,21,0.000042,0.000001,0,911,0.000148,0,0.001058,92
1564,,,1,1,2,1,1,2,1,1,1,0,0.000002,0.000022,0,912,0.000144,0.5,0.000376,136
1565,,,0,4,4,0,4,4,3,0.571429,0.708333,0,0,0.000009,0,913,0.000128,0.083333,0,136
1566,,,4,1,5,4,1,5,1,1,1,4,0.000002,0,0,915,0.000272,0.05,0.003182,136
807,,,3,0,3,3,0,3,0,0,0,0,0.000003,0,0,914,0.000425,0.166667,0.005287,136
1567,,,0,5,5,0,5,5,3,0.535714,0.633333,0,0,0.000231,0,916,0.000128,0.05,0,16
1568,,,0,3,3,0,3,3,1,1,1,0,0,0,2,917,0.000128,0.666667,0,33
1570,,,0,8,8,0,8,8,3,0.607143,0.715686,0,0,0.001062,0,918,0.000128,0.017857,0,16
1571,,,4,2,6,4,2,6,2,0.666667,0.75,21,0.000004,0.000007,0,919,0.00032,0.066667,0.003052,83
1574,,,3,3,6,3,3,6,1,1,1,7.5,0,0,0,923,0.000216,0.133333,0.001994,84
99,,,3,0,3,3,0,3,0,0,0,0,0,0,0,922,0.000241,0.333333,0.003792,84
695,,,1,0,1,1,0,1,0,0,0,0,0,0,0,921,0.000189,0,0.002174,84
699,,,2,0,2,2,0,2,0,0,0,0,0,0,0,920,0.000216,0.5,0.00255,84
1575,,,1,3,4,1,3,4,1,1,1,0.333333,0,0,0,924,0.000144,0.333333,0.000376,83
1576,,,2,5,7,2,5,7,4,0.5,0.652778,50,0.010749,0.003528,0,927,0.000183,0.047619,0.002734,19
485,,,6,0,6,6,0,6,0,0,0,0,0.008586,0,0,926,0.000413,0,0.005578,54
705,,,6,0,6,6,0,6,0,0,0,0,0.041821,0,0,925,0.000274,0.133333,0.017361,54
1577,,,3,4,7,3,4,7,4,0.478261,0.621212,30.166667,0.000008,0.000098,0,928,0.000234,0.142857,0.002243,19
1578,,,1,2,3,1,2,3,4,0.428571,0.537037,11,0,0.000054,0,929,0.000182,0,0.001058,19
1579,,,4,3,7,4,3,7,2,0.714286,0.8,7.342857,0.000016,0.000013,0,930,0.00028,0.095238,0.00237,19
1582,,,2,1,3,2,1,3,1,1,1,5.5,0.00168,0,0,931,0.000204,0.166667,0.002734,87
1583,,,1,4,5,1,4,5,2,0.7,0.785714,6,0,0,0,933,0.000163,0.1,0.000809,136
181,,,6,0,6,6,0,6,0,0,0,0,0,0,0,932,0.000416,0.066667,0.003804,136
1585,,,4,5,9,4,5,9,3,0.535714,0.633333,29.9,0.00004,0.000236,0,936,0.000194,0.138889,0.001937,19
880,,,3,0,3,3,0,3,0,0,0,0,0.000046,0,0,935,0.000204,0,0.00311,19
1605,,,5,6,11,5,6,11,3,0.647059,0.757576,36.283333,0.000054,0.000105,0,934,0.000279,0.1,0.004728,19
1586,,,0,1,1,0,1,1,1,1,1,0,0,0,42,938,0.000128,0,0,34
1742,,,1,0,1,1,0,1,0,0,0,0,0,0,42,937,0.000237,0,0.000376,34
1587,,,1,1,2,1,1,2,1,1,1,0,0,0,0,939,0.00015,0.5,0.000376,19
1588,,,1,1,2,1,1,2,1,1,1,1,0,0,43,941,0.000283,0,0.000809,35
1535,,,2,0,2,2,0,2,0,0,0,0,0,0,43,940,0.000423,0,0.001434,35
1589,,,5,5,10,5,5,10,3,0.565217,0.666667,77.166667,0,0,0,943,0.000281,0.1,0.006194,112
878,,,3,0,3,3,0,3,0,0,0,0,0,0,0,942,0.000241,0.333333,0.009382,112
1590,,,3,4,7,3,4,7,4,0.444444,0.546875,44.733333,0,0,0,944,0.00021,0.142857,0.003608,112
1591,,,0,1,1,0,1,1,1,1,1,0,0,0,44,946,0.000128,0,0,36
667,,,1,0,1,1,0,1,0,0,0,0,0,0,44,945,0.000237,0,0.000376,36
1592,,,1,1,2,1,1,2,2,0.6,0.666667,0,0.004754,0.000334,0,947,0.00014,0.5,0.000376,125
1593,,,2,1,3,2,1,3,2,0.666667,0.75,6,0,0,0,948,0.000229,0,0.001185,136
1594,,,1,3,4,1,3,4,2,0.8,0.875,12,0,0.00001,0,949,0.00017,0.25,0.001743,83
1595,,,1,1,2,1,1,2,1,1,1,0,0,0,0,951,0.00015,0.5,0.000376,136
688,,,2,0,2,2,0,2,0,0,0,0,0,0,0,950,0.000277,0.5,0.001185,136
1599,,,1,5,6,1,5,6,3,0.590909,0.679487,24.333333,0.000022,0.000232,0,952,0.00015,0.1,0.001925,19
1600,,,8,4,12,8,4,12,1,1,1,14.333333,0.000004,0.000001,0,953,0.000326,0.136364,0.004306,83
1601,,,1,2,3,1,2,3,1,1,1,1,0,0,0,954,0.000144,0.166667,0.001242,112
1603,,,2,1,3,2,1,3,3,0.5,0.566667,9.5,0.000009,0,0,955,0.00018,0,0.001185,16
1604,,,7,5,12,7,5,12,1,1,1,127.75,0.000044,0.000027,0,957,0.000327,0.015152,0.016685,136
572,,,1,0,1,1,0,1,0,0,0,0,0.000002,0,0,956,0.000184,0,0.009443,136
1606,,,4,2,6,4,2,6,1,1,1,6,0.00001,0.000022,0,958,0.000334,0.233333,0.005533,19
400,,,5,0,5,5,0,5,0,0,0,0,0.00523,0,0,850,0.00134,0.25,0.393219,54
1608,,,1,1,2,1,1,2,1,1,1,0,0,0,0,960,0.000164,0.5,0.000376,130
708,,,3,0,3,3,0,3,0,0,0,0,0.000005,0,0,959,0.00034,0.166667,0.001561,130
1611,,,2,1,3,2,1,3,1,1,1,2.583333,0.000067,0.000417,0,961,0.000202,0,0.002983,16
1613,,,1,1,2,1,1,2,1,1,1,0.5,0,0,0,962,0.00015,0,0.000376,84
1614,,,4,3,7,4,3,7,2,0.714286,0.8,83.333333,0.002547,0.000613,0,964,0.000329,0.047619,0.011729,16
1251,,,4,0,4,4,0,4,0,0,0,0,0.002628,0,0,963,0.000292,0.166667,0.016376,16
1616,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0,965,0.000128,0,0,48
1618,,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0,0,966,0.000128,0,0,82
2,,,1,0,1,1,0,1,0,0,0,0,0,0,35,786,0.000507,0,0.001925,77
1622,,,0,1,1,0,1,1,1,1,1,0,0,0,45,968,0.000128,0,0,37
442,,,1,0,1,1,0,1,0,0,0,0,0,0,45,967,0.000237,0,0.000376,37
1623,,,0,1,1,0,1,1,1,1,1,0,0,0,46,970,0.000128,0,0,38
837,,,1,0,1,1,0,1,0,0,0,0,0,0,46,969,0.000237,0,0.000376,38
34,,,5,0,5,5,0,5,0,0,0,0,0.001713,0,0,875,0.000563,0.05,0.006093,87
1626,,,2,1,3,2,1,3,1,1,1,1,0,0,0,972,0.000208,0.333333,0.001185,49
797,,,2,0,2,2,0,2,0,0,0,0,0,0,0,971,0.000323,0.5,0.001867,49
1638,,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0.000673,0,973,0.000128,0.5,0,125
1642,,,0,1,1,0,1,1,4,0.407407,0.462121,0,0,0,0,974,0.000128,0,0,92
1644,,,8,2,10,8,2,10,2,0.75,0.833333,162.3,0.03904,0.000028,0,975,0.000356,0.133333,0.054262,54
1646,,,7,6,13,7,6,13,3,0.6,0.722222,75.916667,0.000124,0.000026,0,976,0.000327,0.089744,0.004797,92
1647,,,0,1,1,0,1,1,1,1,1,0,0,0,47,978,0.000128,0,0,39
1362,,,1,0,1,1,0,1,0,0,0,0,0,0,47,977,0.000237,0,0.000376,39
1648,,,3,4,7,3,4,7,1,1,1,14.5,0.000044,0.000012,0,979,0.000205,0.166667,0.00399,136
1649,,,2,1,3,2,1,3,3,0.454545,0.533333,18.5,0.000013,0,0,980,0.00022,0.5,0.036873,83
1650,,,0,1,1,0,1,1,3,0.5,0.611111,0,0,0,0,981,0.000128,0,0,82
1652,,,3,2,5,3,2,5,3,0.571429,0.708333,9,0,0,0,982,0.000264,0.05,0.001127,124
1653,,,0,2,2,0,2,2,1,1,1,0,0,0,0,985,0.000128,0,0,62
996,,,13,0,13,13,0,13,0,0,0,0,0,0,0,984,0.00069,0.115385,0.080622,48
1640,,,3,0,3,3,0,3,0,0,0,0,0,0,0,983,0.000346,0,0.001127,62
888,,,2,0,2,2,0,2,0,0,0,0,0,0,0,817,0.000195,0,0.007091,124
1655,,,0,3,3,0,3,3,3,0.538462,0.666667,0,0,0.000005,0,986,0.000128,0.166667,0,92
1656,,,5,1,6,5,1,6,1,1,1,3.166667,0.000005,0,0,987,0.000265,0.1,0.004046,83
1657,,,3,4,7,3,4,7,3,0.571429,0.708333,9.333333,0.000005,0.00003,0,988,0.000169,0.142857,0.001561,136
1658,,,11,4,15,11,4,15,4,0.521739,0.631944,141.333333,0.000097,0.00001,0,989,0.000605,0.066667,0.008283,125
1659,,,3,2,5,3,2,5,1,1,1,0.333333,0,0,12,990,0.000202,0.3,0.001561,80
1660,,,2,1,3,2,1,3,1,1,1,1,0,0.000003,0,991,0.000177,0.333333,0.001185,125
1661,,,9,3,12,9,3,12,2,0.615385,0.6875,160.5,0.000127,0.000003,0,992,0.000389,0.068182,0.014492,136
1662,,,3,1,4,3,1,4,1,1,1,1,0.000001,0.000002,0,993,0.000213,0.166667,0.001994,125
1664,,,5,4,9,5,4,9,2,0.833333,0.9,17.233333,0.000004,0.000001,0,995,0.000209,0.152778,0.006093,67
1299,,,1,0,1,1,0,1,0,0,0,0,0,0,0,994,0.000172,0,0.004821,67
1665,,,0,1,1,0,1,1,3,0.5,0.555556,0,0,0.000195,0,996,0.000128,0,0,16
1666,,,3,2,5,3,2,5,1,1,1,8,0.000171,0.000188,0,997,0.000197,0.1,0.003608,16
1668,,,0,1,1,0,1,1,1,1,1,0,0,0,0,999,0.000128,0,0,44
927,,,4,0,4,4,0,4,0,0,0,0,0,0,0,998,0.000427,0,0.001503,44
1669,,,12,5,17,12,5,17,3,0.6,0.740741,63.833333,0.000261,0.000128,0,1000,0.000529,0.084559,0.012379,16
1670,,,0,2,2,0,2,2,2,0.75,0.833333,0,0,0,2,1001,0.000128,0.5,0,33
1671,,,0,1,1,0,1,1,1,1,1,0,0,0,48,1003,0.000128,0,0,40
192,,,1,0,1,1,0,1,0,0,0,0,0,0,48,1002,0.000237,0,0.000376,40
1673,,,0,1,1,0,1,1,1,1,1,0,0,0,0,1004,0.000128,0,0,48
1674,,,1,1,2,1,1,2,1,1,1,1,0,0,0,1006,0.000237,0,0.000376,48
1200,,,3,0,3,3,0,3,0,0,0,0,0,0,0,1005,0.000432,0,0.002932,48
1676,,,2,1,3,2,1,3,1,1,1,1,0,0,0,1008,0.000219,0.166667,0.000752,125
653,,,3,0,3,3,0,3,0,0,0,0,0,0,0,1007,0.000423,0.166667,0.001994,125
1677,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0,1010,0.000128,0,0,62
1705,,,2,1,3,2,1,3,1,1,1,1.5,0,0,0,1009,0.000291,0,0.000752,62
1678,,,2,1,3,2,1,3,2,0.666667,0.75,14,0,0,0,1011,0.000353,0.333333,0.003112,67
1680,,,0,1,1,0,1,1,1,1,1,0,0,0,49,1013,0.000128,0,0,41
1029,,,1,0,1,1,0,1,0,0,0,0,0,0,49,1012,0.000237,0,0.000376,41
1681,,,0,3,3,0,3,3,1,1,1,0,0,0,0,1016,0.000128,0,0,136
721,,,1,0,1,1,0,1,0,0,0,0,0,0,0,1015,0.000164,0,0.000376,136
1059,,,1,0,1,1,0,1,0,0,0,0,0,0,0,1014,0.000164,0,0.000376,136
1682,,,7,3,10,7,3,10,1,1,1,24.5,0,0,0,1019,0.000655,0.088889,0.008809,62
153,,,4,0,4,4,0,4,0,0,0,0,0,0,0,1018,0.000599,0.083333,0.008055,62
288,,,2,0,2,2,0,2,0,0,0,0,0,0,0,1017,0.000757,0,0.009719,62
1685,,,0,2,2,0,2,2,1,1,1,0,0,0,0,1021,0.000128,0,0,84
277,,,2,0,2,2,0,2,0,0,0,0,0,0,0,1020,0.000384,0,0.001185,84
1686,,,1,1,2,1,1,2,2,0.666667,0.75,26,0,0,0,1022,0.000188,0,0.003652,67
1688,,,0,1,1,0,1,1,1,1,1,0,0,0,0,1024,0.000128,0,0,127
1247,,,5,0,5,5,0,5,0,0,0,0,0,0,0,1023,0.000477,0,0.004728,127
1689,,,0,1,1,0,1,1,1,1,1,0,0,0,50,1026,0.000128,0,0,117
468,,,2,0,2,2,0,2,0,0,0,0,0,0,50,1025,0.000291,0,0.000752,117
1690,,,1,2,3,1,2,3,1,1,1,0,0,0,0,1027,0.00014,0.333333,0.000376,112
1691,,,1,1,2,1,1,2,1,1,1,1,0,0.000001,0,1028,0.000164,0,0.000376,87
1694,,,0,1,1,0,1,1,1,1,1,0,0,0,51,1030,0.000128,0,0,42
639,,,1,0,1,1,0,1,0,0,0,0,0,0,51,1029,0.000237,0,0.000376,42
1696,,,4,1,5,4,1,5,1,1,1,1,0,0,0,1032,0.000265,0.3,0.008364,74
1379,,,4,0,4,4,0,4,0,0,0,0,0,0,0,1031,0.000502,0.333333,0.01421,74
1697,,,3,1,4,3,1,4,1,1,1,3,0,0,0,1034,0.000246,0.083333,0.001561,74
418,,,3,0,3,3,0,3,0,0,0,0,0,0,0,1033,0.00058,0.166667,0.003792,74
1699,,,0,1,1,0,1,1,1,1,1,0,0,0,40,1035,0.000128,0,0,43
1700,,,0,1,1,0,1,1,1,1,1,0,0,0,10,1036,0.000128,0,0,6
1701,,,3,1,4,3,1,4,2,0.571429,0.625,0,0,0,0,1037,0.000286,0.416667,0.004041,62
1702,,,0,1,1,0,1,1,1,1,1,0,0,0,0,1038,0.000128,0,0,62
1703,,,12,4,16,12,4,16,1,1,1,69.7,0,0,0,1041,0.000508,0.075,0.022715,112
17,,,4,0,4,4,0,4,0,0,0,0,0,0,0,1040,0.000354,0.166667,0.02173,118
141,,,10,0,10,10,0,10,0,0,0,0,0,0,0,1039,0.000662,0.155556,0.03132,112
1704,,,2,1,3,2,1,3,1,1,1,1,0,0,0,1042,0.000191,0.166667,0.000752,44
1706,,,1,2,3,1,2,3,1,1,1,4,0,0,0,1043,0.000172,0,0.001492,112
1708,,,0,2,2,0,2,2,1,1,1,0,0,0,0,1045,0.000128,0,0,112
494,,,2,0,2,2,0,2,0,0,0,0,0,0,0,1044,0.000219,0,0.000752,112
1709,,,1,3,4,1,3,4,2,0.636364,0.714286,7,0,0,0,1046,0.000138,0.166667,0.000376,112
1710,,,3,2,5,3,2,5,2,0.666667,0.75,5,0,0,0,1048,0.000217,0.15,0.001994,112
260,,,3,0,3,3,0,3,0,0,0,0,0,0,0,1047,0.000274,0.166667,0.002926,112
1712,,,0,2,2,0,2,2,1,1,1,0,0,0,21,1050,0.000128,0,0,45
975,,,1,0,1,1,0,1,0,0,0,0,0,0,21,1049,0.000182,0,0.000376,45
1714,,,1,3,4,1,3,4,1,1,1,2.5,0,0.000011,0,1052,0.000155,0,0.000376,44
278,,,2,0,2,2,0,2,0,0,0,0,0.000001,0,0,1051,0.000199,0,0.001185,44
1716,,,3,1,4,3,1,4,2,0.666667,0.75,1.4,0,0,0,1053,0.000191,0.166667,0.003175,124
1718,,,2,1,3,2,1,3,2,0.666667,0.75,6,0,0,0,1054,0.000275,0,0.001185,125
1719,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0,1055,0.000128,0,0,136
1721,,,4,1,5,4,1,5,1,1,1,2,0.000001,0,0,1057,0.00031,0.1,0.001937,92
537,,,4,0,4,4,0,4,0,0,0,0,0.000001,0,0,1056,0.000614,0.166667,0.003919,92
1722,,,0,1,1,0,1,1,1,1,1,0,0,0,52,1059,0.000128,0,0,46
951,,,1,0,1,1,0,1,0,0,0,0,0,0,52,1058,0.000237,0,0.000376,46
1725,,,3,1,4,3,1,4,1,1,1,3.666667,0,0,0,1060,0.000286,0,0.003543,135
1726,,,0,2,2,0,2,2,1,1,1,0,0,0,21,1061,0.000128,0.5,0,45
1727,,,0,1,1,0,1,1,1,1,1,0,0,0,53,1063,0.000128,0,0,47
855,,,1,0,1,1,0,1,0,0,0,0,0,0,53,1062,0.000237,0,0.000376,47
1728,,,4,6,10,4,6,10,2,0.875,0.928571,16.666667,0,0.000001,0,1065,0.000238,0.111111,0.002619,125
1283,,,8,0,8,8,0,8,0,0,0,0,0.000006,0,0,1064,0.000455,0.017857,0.012746,125
1730,,,1,1,2,1,1,2,3,0.5,0.611111,0,0,0,0,1066,0.000182,0.5,0.000376,125
1732,,,1,1,2,1,1,2,1,1,1,0,0,0.000005,0,1067,0.000184,0.5,0.007893,83
1733,,,9,4,13,9,4,13,2,0.833333,0.9,37.833333,0,0,0,1069,0.000483,0.076923,0.006415,84
1256,,,1,0,1,1,0,1,0,0,0,0,0,0,0,1068,0.000231,0,0.006019,84
1734,,,1,1,2,1,1,2,1,1,1,1,0.000094,0.000008,0,1070,0.000139,0,0.000376,16
1736,,,1,2,3,1,2,3,2,0.75,0.833333,6,0.000004,0.000017,0,1071,0.000148,0.166667,0.001242,19
1737,,,1,2,3,1,2,3,1,1,1,1,0.00001,0.000151,0,1073,0.000182,0.166667,0.000376,124
826,,,1,0,1,1,0,1,0,0,0,0,0.00001,0,0,1072,0.000206,0,0.000809,124
1743,,,0,1,1,0,1,1,2,0.6,0.666667,0,0,0,0,1074,0.000128,0,0,83
1745,,,2,2,4,2,2,4,2,0.666667,0.75,17,0,0.000353,0,1075,0.000304,0.166667,0.002052,127
1746,,,0,1,1,0,1,1,3,0.5,0.611111,0,0,0,0,1076,0.000128,0,0,82
1747,,,12,3,15,12,3,15,3,0.6,0.722222,18.733333,0,0,0,1077,0.000602,0.241758,0.086995,48
1748,,,9,3,12,9,3,12,2,0.666667,0.75,6.916667,0,0,0,1077,0.000537,0.3,0.081872,48
1750,,,4,1,5,4,1,5,2,0.666667,0.75,11,0,0,0,1078,0.000367,0.05,0.002619,49
1751,,,5,1,6,5,1,6,2,0.6,0.666667,15,0,0,0,1079,0.000356,0.1,0.003612,49
1752,,,0,2,2,0,2,2,1,1,1,0,0,0,0,1081,0.000128,0,0,49
1261,,,6,0,6,6,0,6,0,0,0,0,0,0,0,1080,0.00045,0.133333,0.00492,49
1753,,,0,3,3,0,3,3,1,1,1,0,0,0,0,1082,0.000128,0.666667,0,82
1754,,,6,1,7,6,1,7,1,1,1,4,0,0,0,1084,0.000392,0.166667,0.005104,94
1121,,,3,0,3,3,0,3,0,0,0,0,0,0,0,1083,0.000573,0.333333,0.005751,94
1755,,,3,1,4,3,1,4,1,1,1,3,0,0,0,1086,0.000272,0.25,0.018381,48
825,,,3,0,3,3,0,3,0,0,0,0,0,0,0,1085,0.000434,0.333333,0.018552,48
1756,,,3,1,4,3,1,4,2,0.6,0.666667,4.5,0.000511,0.000842,0,1087,0.000257,0.166667,0.005604,16
1757,,,3,5,8,3,5,8,3,0.517241,0.622222,69.166667,0.00002,0.000079,0,1089,0.00018,0.071429,0.002243,92
589,,,2,0,2,2,0,2,0,0,0,0,0.00002,0,0,1088,0.000169,0.5,0.002645,16
1758,,,0,2,2,0,2,2,3,0.571429,0.708333,0,0,0,0,1091,0.000128,0,0,82
351,,,3,0,3,3,0,3,0,0,0,0,0,0,0,1090,0.000318,0,0.001127,82
1759,,,4,1,5,4,1,5,1,1,1,4.5,0.002036,0,0,1092,0.000529,0,0.00237,119
1762,,,0,4,4,0,4,4,2,0.75,0.833333,0,0,0,0,1094,0.000128,0,0,48
1206,,,1,0,1,1,0,1,0,0,0,0,0,0,0,1093,0.000155,0,0.000376,48
1766,,,5,1,6,5,1,6,2,0.666667,0.75,9,0,0,0,1095,0.000385,0.133333,0.007778,112
1767,,,0,5,5,0,5,5,1,1,1,0,0,0,18,1096,0.000128,0.45,0,11
1768,,,2,3,5,2,3,5,1,1,1,3,0,0.000003,0,1097,0.000238,0.166667,0.001842,125
1784,,,1,2,3,1,2,3,2,0.75,0.833333,0,0,0.000003,0,1097,0.000196,0.5,0.001723,125
1771,,,3,1,4,3,1,4,1,1,1,2,0,0,0,1098,0.000245,0.166667,0.001561,49
1774,,,4,3,7,4,3,7,1,1,1,9.5,0,0,0,1100,0.000235,0.142857,0.004601,74
252,,,2,0,2,2,0,2,0,0,0,0,0,0,0,1099,0.000247,0.5,0.006835,74
1775,,,1,2,3,1,2,3,1,1,1,1,0,0,0,1103,0.000155,0.166667,0.000376,48
647,,,4,0,4,4,0,4,0,0,0,0,0,0,0,1102,0.000285,0.083333,0.001937,48
845,,,2,0,2,2,0,2,0,0,0,0,0,0,0,1101,0.000225,0,0.003669,48
1776,,,0,1,1,0,1,1,1,1,1,0,0,0,54,1105,0.000128,0,0,50
839,,,1,0,1,1,0,1,0,0,0,0,0,0,54,1104,0.000237,0,0.000376,50
1779,,,4,1,5,4,1,5,1,1,1,5,0.000021,0,0,1106,0.00055,0.2,0.004168,136
423,,,1,0,1,1,0,1,0,0,0,0,0,0,36,807,0.000408,0,0.001058,51
1781,,,16,5,21,16,5,21,3,0.565217,0.666667,256.833333,0.000054,0.000233,0,1109,0.000722,0.019048,0.009479,125
1782,,,3,7,10,3,7,10,2,0.769231,0.85,188.333333,0.000016,0.000009,0,1108,0.000314,0.044444,0.010053,125
71,,,6,0,6,6,0,6,0,0,0,0,0.000002,0,0,1107,0.000422,0.066667,0.017145,125
1783,,,0,3,3,0,3,3,3,0.475,0.535088,0,0,0.000001,0,1111,0.000128,0,0,92
77,,,1,0,1,1,0,1,0,0,0,0,0,0,0,1110,0.000164,0,0.000376,92
1785,,,3,1,4,3,1,4,3,0.5,0.583333,11.5,0,0,0,1112,0.000176,0.083333,0.002752,124
1786,,,0,2,2,0,2,2,1,1,1,0,0,0.000007,0,1113,0.000128,0.5,0,44
1787,,,0,1,1,0,1,1,2,0.666667,0.75,0,0,0,0,1116,0.000128,0,0,130
2144,,,2,1,3,2,1,3,1,1,1,2,0,0,0,1115,0.000291,0,0.000752,130
1788,,,2,1,3,2,1,3,2,0.666667,0.75,2,0.000001,0,0,1117,0.000177,0.166667,0.000752,125
1789,,,2,2,4,2,2,4,2,0.625,0.7,15.5,0,0,0,1119,0.00022,0.083333,0.001867,125
371,,,6,0,6,6,0,6,0,0,0,0,0.000002,0,0,1118,0.000346,0.033333,0.005015,125
1791,,,2,6,8,2,6,8,5,0.454545,0.618889,17.333333,0.000001,0.000009,0,1121,0.000259,0.107143,0.000752,125
1077,,,1,0,1,1,0,1,0,0,0,0,0.000001,0,0,1120,0.000165,0,0.001242,125
1793,,,3,2,5,3,2,5,2,0.75,0.833333,30,0.000002,0,0,1122,0.000208,0.2,0.00592,125
1794,,,2,5,7,2,5,7,2,0.666667,0.75,20,0.000044,0.000009,0,1123,0.000177,0.071429,0.000752,92
1795,,,2,2,4,2,2,4,3,0.5,0.574074,13,0.000396,0.001204,0,1124,0.000185,0.166667,0.006339,16
